Line Number,msgid,msgstr,Status
8556,"Maximum benefit of employee {0} exceeds {1} by the sum {2} of benefit application pro-rata component amount and previous claimed amount","สวัสดิการสูงสุดของพนักงาน {0} เกิน {1} ด้วยผลรวม {2} ของจำนวนเงินองค์ประกอบสวัสดิการตามสัดส่วนและจำนวนเงินที่เบิกก่อนหน้า",Translated
8560,"Maximum benefit of employee {0} exceeds {1} by the sum {2} of previous claimed amount","สวัสดิการสูงสุดของพนักงาน {0} เกิน {1} ด้วยผลรวม {2} ของจำนวนเงินที่เบิกก่อนหน้า",Translated
8564,"Maximum encashable leaves for {0} are {1}","จำนวนวันลาสูงสุดที่สามารถแลกเป็นเงินสดได้สำหรับ {0} คือ {1}",Translated
8569,"Maximum leave allowed in the leave type {0} is {1}","จำนวนวันลาสูงสุดที่อนุญาตในประเภทการลา {0} คือ {1}",Translated
8574,"May","พ.ค.",Translated
8578,"Meal Preference","ความต้องการด้านอาหาร",Translated
8582,"Medical","ทางการแพทย์",Translated
8591,"Menu","เมนู",Translated
8596,"Message","ข้อความ",Translated
8602,"Mileage","ระยะทาง",Translated
8608,"Min Taxable Income","รายได้ที่ต้องเสียภาษีขั้นต่ำ",Translated
8614,"Minimum Year for Gratuity","จำนวนปีขั้นต่ำสำหรับเงินบำเหน็จ",Translated
8618,"Minimum working days required since Date of Joining to apply for this leave","จำนวนวันทำงานขั้นต่ำที่ต้องการนับจากวันที่เริ่มงานเพื่อใช้ในการลาประเภทนี้",Translated
8623,"Missing Field","ฟิลด์ที่หายไป",Translated
8627,"Missing Fields","ฟิลด์ที่หายไป",Translated
8631,"Missing Mandatory Field","ฟิลด์ที่จำเป็นหายไป",Translated
8635,"Missing Opening Entries","ไม่พบรายการเปิดบัญชี",Translated
8639,"Missing Relieving Date","ไม่พบวันที่พ้นสภาพ",Translated
8644,"Missing 
Tax Slab","ไม่พบขั้นภาษี",Translated
8655,"Mode Of Payment","วิธีการชำระเงิน",Translated
8660,"Mode of Payment","วิธีการชำระเงิน",Translated
8664,"Mode of Travel","วิธีการเดินทาง",Translated
8670,"Mode of payment is required to make a payment","วิธีการชำระเงินเป็นสิ่งจำเป็นในการชำระเงิน",Translated
8675,"Model","รุ่น",Translated
8683,"Monday","วันจันทร์",Translated
8688,"Month","เดือน",Translated
8693,"Month To Date","ตั้งแต่ต้นเดือนจนถึงปัจจุบัน",Translated
8714,"Month To Date(Company Currency)","ตั้งแต่ต้นเดือนจนถึงปัจจุบัน (สกุลเงินบริษัท)",Translated
8723,"Monthly","รายเดือน",Translated
8727,"Monthly Attendance Sheet","ใบลงเวลาการเข้างานรายเดือน",Translated
8738,"More","เพิ่มเติม",Translated
8742,"More Info","ข้อมูลเพิ่มเติม",Translated
8746,"More than one selection for {0} not allowed","ไม่อนุญาตให้เลือก {0} มากกว่าหนึ่งรายการ",Translated
8750,"Multiple Additional Salaries with overwrite property exist for Salary Component {0} between {1} and {2}.","มีเงินเดือนเพิ่มเติมหลายรายการที่มีคุณสมบัติการเขียนทับสำหรับองค์ประกอบเงินเดือน {0} ระหว่าง {1} และ {2}",Translated
8754,"Multiple Shift Assignments","การมอบหมายกะหลายรายการ",Translated
8758,"My Account","บัญชีของฉัน",Translated
8762,"My Advances","เงินทดรองของฉัน",Translated
8766,"My Claims","การเบิกของฉัน",Translated
8770,"My Leaves","การลาของฉัน",Translated
8779,"My Requests","คำขอของฉัน",Translated
8784,"Name","ชื่อ",Translated
8789,"Name error","ชื่อผิดพลาด",Translated
8798,"Name of Organizer","ชื่อผู้จัด",Translated
8807,"Naming Series","ชุดการตั้งชื่อ",Translated
8812,"Net Pay","รายรับสุทธิ",Translated
8817,"Net Pay (Company Currency)","รายรับสุทธิ (สกุลเงินบริษัท)",Translated
8821,"Net Pay Info","ข้อมูลรายรับสุทธิ",Translated
8825,"Net Pay cannot be less than 0","รายรับสุทธิไม่สามารถน้อยกว่า 0",Translated
8829,"Net Salary Amount","จำนวนเงินเดือนสุทธิ",Translated
8837,"Net pay cannot be negative","รายรับสุทธิไม่สามารถติดลบได้",Translated
8842,"New","ใหม่",Translated
8847,"New Company","บริษัทใหม่",Translated
8851,"New Employee ID","รหัสพนักงานใหม่",Translated
8855,"New Expense Item","รายการค่าใช้จ่ายใหม่",Translated
8859,"New Expense Tax","ภาษีค่าใช้จ่ายใหม่",Translated
8863,"New Feedback","ข้อเสนอแนะใหม่",Translated
8869,"New Leave(s) Allocated","จัดสรรวันลาใหม่แล้ว",Translated
8874,"New Leaves Allocated","วันลาใหม่ที่จัดสรร",Translated
8880,"New Leaves Allocated (In Days)","วันลาใหม่ที่จัดสรร (เป็นวัน)",Translated
8884,"New shift assignments will be created after this date.","การมอบหมายกะใหม่จะถูกสร้างขึ้นหลังวันที่นี้",Translated
8892,"New {0}","{0} ใหม่",Translated
8897,"No","ไม่",Translated
8901,"No 
Data","ไม่มีข้อมูล",Translated
8905,"No Employee Found","ไม่พบพนักงาน",Translated
8909,"No Employee found for the given employee field value.
'{}': {}","ไม่พบพนักงานสำหรับค่าฟิลด์พนักงานที่ระบุ '{}': {}",Translated
8913,"No Employees Selected","ไม่ได้เลือกพนักงาน",Translated
8917,"No Interview has been scheduled.","ยังไม่มีการนัดหมายสัมภาษณ์",Translated
8921,"No Leave Period Found","ไม่พบรอบการลา",Translated
8925,"No Leaves Allocated to Employee: {0} for Leave Type: {1}","ไม่มีการจัดสรรวันลาให้พนักงาน: {0} สำหรับประเภทการลา: {1}",Translated
8929,"No Salary Slip found for Employee: {0}","ไม่พบสลิปเงินเดือนสำหรับพนักงาน: {0}",Translated
8933,"No Salary Structure Assignment found for employee {0} on or before {1}","ไม่พบการกำหนดโครงสร้างเงินเดือนสำหรับพนักงาน {0} ในหรือก่อนวันที่ {1}",Translated
8937,"No Salary Structure assigned to Employee {0} on the given date {1}","ไม่มีโครงสร้างเงินเดือนที่กำหนดให้กับพนักงาน {0} ในวันที่ที่ระบุ {1}",Translated
8941,"No Salary Structures","ไม่มีโครงสร้างเงินเดือน",Translated
8945,"No Shift Requests Selected","ไม่ได้เลือกคำขอกะ",Translated
8949,"No Staffing Plans found for this Designation","ไม่พบแผนการจัดหาบุคลากรสำหรับตำแหน่งนี้",Translated
8953,"No active employee found associated with the email ID {0}.
Try logging in with your employee email ID or contact your HR manager for access.","ไม่พบพนักงานที่ใช้งานอยู่ที่เชื่อมโยงกับรหัสอีเมล {0} โปรดลองเข้าสู่ระบบด้วยรหัสอีเมลพนักงานของคุณหรือติดต่อผู้จัดการฝ่ายบุคคลเพื่อขอเข้าถึง",Translated
8957,"No active or default Salary Structure found for employee {0} for the given dates","ไม่พบโครงสร้างเงินเดือนที่ใช้งานอยู่หรือเป็นค่าเริ่มต้นสำหรับพนักงาน {0} ในวันที่ที่ระบุ",Translated
8961,"No additional expenses has been added","ไม่มีการเพิ่มค่าใช้จ่ายเพิ่มเติม",Translated
8965,"No advances found","ไม่พบเงินทดรอง",Translated
8969,"No applicable Earning component found in last salary slip for Gratuity Rule: {0}","ไม่พบองค์ประกอบรายรับที่เกี่ยวข้องในสลิปเงินเดือนล่าสุดสำหรับกฎเงินบำเหน็จ: {0}",Translated
8973,"No applicable Earning components found for Gratuity Rule: {0}","ไม่พบองค์ประกอบรายรับที่เกี่ยวข้องสำหรับกฎเงินบำเหน็จ: {0}",Translated
8977,"No applicable slab found for the calculation of gratuity amount as per the Gratuity Rule: {0}","ไม่พบขั้นที่เกี่ยวข้องสำหรับการคำนวณจำนวนเงินบำเหน็จตามกฎเงินบำเหน็จ: {0}",Translated
8981,"No attendance records found for this criteria.","ไม่พบบันทึกการเข้างานสำหรับเกณฑ์นี้",Translated
8985,"No attendance records found.","ไม่พบบันทึกการเข้างาน",Translated
8989,"No attendance records to create","ไม่มีบันทึกการเข้างานที่จะสร้าง",Translated
8993,"No changes found in timings.","ไม่พบการเปลี่ยนแปลงในเวลา",Translated
8997,"No employees found","ไม่พบพนักงาน",Translated
9001,"No employees found for the mentioned criteria:<br>Company: {0}<br> Currency: {1}<br>Payroll Payable Account: 
{2}","ไม่พบพนักงานสำหรับเกณฑ์ที่ระบุ:<br>บริษัท: {0}<br> สกุลเงิน: {1}<br>บัญชีเงินเดือนค้างจ่าย: {2}",Translated
9005,"No employees found for the selected criteria","ไม่พบพนักงานสำหรับเกณฑ์ที่เลือก",Translated
9009,"No employees found with selected filters and active salary structure","ไม่พบพนักงานที่มีตัวกรองที่เลือกและโครงสร้างเงินเดือนที่ใช้งานอยู่",Translated
9013,"No expenses added","ไม่มีการเพิ่มค่าใช้จ่าย",Translated
9017,"No feedback has been received yet","ยังไม่ได้รับข้อเสนอแนะ",Translated
9021,"No items selected","ไม่ได้เลือกรายการ",Translated
9025,"No leave record found for employee {0} on {1}","ไม่พบบันทึกการลาสำหรับพนักงาน {0} ในวันที่ {1}",Translated
9029,"No leaves have been allocated.","ยังไม่มีการจัดสรรวันลา",Translated
9034,"No more updates","ไม่มีอัปเดตเพิ่มเติม",Translated
9038,"No of.
Positions","จำนวนตำแหน่ง",Translated
9042,"No record found","ไม่พบบันทึก",Translated
9046,"No replies from","ไม่มีการตอบกลับจาก",Translated
9050,"No salary slip found to submit for the above selected criteria OR salary slip already submitted","ไม่พบสลิปเงินเดือนที่จะส่งสำหรับเกณฑ์ที่เลือกข้างต้น หรือสลิปเงินเดือนได้ถูกส่งแล้ว",Translated
9054,"No salary slips found","ไม่พบสลิปเงินเดือน",Translated
9058,"No taxes added","ไม่มีการเพิ่มภาษี",Translated
9062,"No valid shift found for log time","ไม่พบกะที่ถูกต้องสำหรับเวลาที่บันทึก",Translated
9066,"No {0} Selected","ไม่ได้เลือก {0}",Translated
9070,"No {0} added","ไม่มีการเพิ่ม {0}",Translated
9076,"No {0} found","ไม่พบ {0}",Translated
9081,"Non Diary","ไม่ใช่บันทึกประจำวัน",Translated
9085,"Non Taxable Earnings","รายรับที่ไม่ต้องเสียภาษี",Translated
9089,"Non-Billed Hours","ชั่วโมงที่ไม่ได้เรียกเก็บเงิน",Translated
9094,"Non-Billed Hours (NB)","ชั่วโมงที่ไม่ได้เรียกเก็บเงิน (NB)",Translated
9100,"Non-Encashable Leaves","วันลาที่ไม่สามารถแลกเป็นเงินสดได้",Translated
9111,"Non-Vegetarian","ไม่ใช่มังสวิรัติ",Translated
9115,"Not Allowed","ไม่อนุญาต",Translated
9120,"Not Permitted","ไม่ได้รับอนุญาต",Translated
9124,"Not Started","ยังไม่ได้เริ่ม",Translated
9129,"Note","หมายเหตุ",Translated
9133,"Note: Shift will not be overwritten in existing attendance records","หมายเหตุ: กะจะไม่ถูกเขียนทับในบันทึกการเข้างานที่มีอยู่",Translated
9137,"Note: Total allocated leaves {0} shouldn't be less than already approved leaves {1} for the period","หมายเหตุ: จำนวนวันลาที่จัดสรรทั้งหมด {0} ไม่ควรน้อยกว่าจำนวนวันลาที่อนุมัติแล้ว {1} สำหรับรอบเวลานั้น",Translated
9144,""Note: Your salary slip is password protected, the password to unlock the PDF is of the format {0}."",""หมายเหตุ: สลิปเงินเดือนของคุณมีการป้องกันด้วยรหัสผ่าน รหัสผ่านเพื่อปลดล็อก PDF อยู่ในรูปแบบ {0}"",Translated
9148,"Notes","บันทึก",Translated
9152,"Nothing to change","ไม่มีอะไรจะเปลี่ยนแปลง",Translated
9156,"Notice Period","ระยะเวลาแจ้งให้ทราบล่วงหน้า",Translated
9160,"Notification Template","แม่แบบการแจ้งเตือน",Translated
9169,"Notifications","การแจ้งเตือน",Translated
9174,"Notify users by email","แจ้งเตือนผู้ใช้ทางอีเมล",Translated
9179,"Nov","พ.ย.",Translated
9185,"Number Of Employees","จำนวนพนักงาน",Translated
9191,"Number Of Positions","จำนวนตำแหน่ง",Translated
9197,"Number 
of Withholding Cycles","จำนวนรอบการหัก ณ ที่จ่าย",Translated
9201,"Number of leaves eligible for encashment based on leave type settings","จำนวนวันลาที่มีสิทธิ์แลกเป็นเงินสดตามการตั้งค่าประเภทการลา",Translated
9205,"OTP Code","รหัส OTP",Translated
9210,"OTP Verification","การยืนยัน OTP",Translated
9215,"OUT","ออก",Translated
9220,"Obtained Average Rating","คะแนนเฉลี่ยที่ได้รับ",Translated
9225,"Oct","ต.ค.",Translated
9229,"Odometer Reading","ค่าที่อ่านได้จากมาตรวัดระยะทาง",Translated
9233,"Odometer Value","ค่ามาตรวัดระยะทาง",Translated
9238,"Off-Shift","นอกกะ",Translated
9244,"Off-shift","นอกกะ",Translated
9252,"Offer Date","วันที่เสนอ",Translated
9257,"Offer Term","เงื่อนไขการเสนอ",Translated
9262,"Offer Terms","เงื่อนไขการเสนอ",Translated
9266,"Old Parent","หลักเดิม",Translated
9271,"On Date","ณ วันที่",Translated
9276,"On Duty","ปฏิบัติหน้าที่",Translated
9282,"On Hold","ระงับ",Translated
9287,"On Leave","ลา",Translated
9293,"Onboarding","การเริ่มงานของพนักงานใหม่",Translated
9299,"Onboarding Activities","กิจกรรมการเริ่มงานของพนักงานใหม่",Translated
9303,"Onboarding Begins On","การเริ่มงานของพนักงานใหม่เริ่มในวันที่",Translated
9307,"Only Approvers can Approve this Request.","เฉพาะผู้อนุมัติเท่านั้นที่สามารถอนุมัติคำขอนี้ได้",Translated
9311,"Only Completed documents can be submitted","สามารถส่งได้เฉพาะเอกสารที่เสร็จสมบูรณ์เท่านั้น",Translated
9315,"Only Employee Grievance with status {0} or {1} can be submitted","สามารถส่งได้เฉพาะความคับข้องใจของพนักงานที่มีสถานะ {0} หรือ {1} เท่านั้น",Translated
9319,"Only Interviewer Are allowed to submit Interview Feedback","เฉพาะผู้สัมภาษณ์เท่านั้นที่ได้รับอนุญาตให้ส่งข้อเสนอแนะการสัมภาษณ์",Translated
9323,"Only Interviews with Cleared or Rejected status can be submitted.","สามารถส่งได้เฉพาะการสัมภาษณ์ที่มีสถานะผ่านหรือไม่ผ่านเท่านั้น",Translated
9327,"Only Leave Applications with status 'Approved' and 'Rejected' can be submitted","สามารถส่งได้เฉพาะใบลาที่มีสถานะ 'อนุมัติแล้ว' และ 'ถูกปฏิเสธ' เท่านั้น",Translated
9332,"Only Shift Request with status 'Approved' and 'Rejected' can be submitted","สามารถส่งได้เฉพาะคำขอกะที่มีสถานะ 'อนุมัติแล้ว' และ 'ถูกปฏิเสธ' เท่านั้น",Translated
9336,"Only Tax Impact (Cannot Claim But Part of Taxable Income)","เฉพาะผลกระทบทางภาษี (ไม่สามารถเบิกได้แต่เป็นส่วนหนึ่งของรายได้ที่ต้องเสียภาษี)",Translated
9340,"Only expired allocation can be cancelled","สามารถยกเลิกได้เฉพาะการจัดสรรที่หมดอายุแล้วเท่านั้น",Translated
9344,"Only 
interviewers can submit feedback","เฉพาะผู้สัมภาษณ์เท่านั้นที่สามารถส่งข้อเสนอแนะได้",Translated
9348,"Only users with the {0} role can create backdated leave applications","เฉพาะผู้ใช้ที่มีบทบาท {0} เท่านั้นที่สามารถสร้างใบลาที่ลงวันที่ย้อนหลังได้",Translated
9364,"Only {0} Goals can be {1}","เฉพาะเป้าหมาย {0} เท่านั้นที่สามารถเป็น {1} ได้",Translated
9369,"Open","เปิด",Translated
9373,"Open & Approved","เปิดและอนุมัติแล้ว",Translated
9377,"Open Feedback","ข้อเสนอแนะที่เปิดอยู่",Translated
9381,"Open Now","เปิดตอนนี้",Translated
9387,"Opening Balance","ยอดยกมา",Translated
9392,"Opening Balances","ยอดยกมา",Translated
9396,"Opening closed.","ตำแหน่งงานปิดแล้ว",Translated
9400,"Optional Holiday List not set for leave period {0}","ไม่ได้ตั้งค่ารายการวันหยุดนักขัตฤกษ์สำหรับรอบการลา {0}",Translated
9405,"Optional Leaves are holidays that Employees can choose to avail from a list of holidays published by the company.","วันหยุดเลือกได้คือวันหยุดที่พนักงานสามารถเลือกใช้จากรายการวันหยุดที่บริษัทประกาศ",Translated
9409,"Orange","สีส้ม",Translated
9419,"Organizational Chart","แผนผังองค์กร",Translated
9424,"Other Details","รายละเอียดอื่นๆ",Translated
9430,"Other Reports","รายงานอื่นๆ",Translated
9436,"Other Settings","การตั้งค่าอื่นๆ",Translated
9440,"Other Taxes and Charges","ภาษีและค่าธรรมเนียมอื่นๆ",Translated
9446,"Others","อื่นๆ",Translated
9451,"Out Time","เวลาออก",Translated
9456,"Out of 5","จาก 5 คะแนน",Translated
9460,"Outgoing Salary","เงินเดือนขาออก",Translated
9464,"Outstanding Amount","จำนวนเงินค้างชำระ",Translated
9468,"Over Allocation","การจัดสรรเกิน",Translated
9472,"Overall Average Rating","คะแนนเฉลี่ยโดยรวม",Translated
9476,"Overlapping Attendance Request","คำขอการเข้างานทับซ้อน",Translated
9480,"Overlapping Shift Attendance","การเข้างานกะทับซ้อน",Translated
9484,"Overlapping Shift Requests","คำขอกะทับซ้อน",Translated
9498,"Overlapping Shifts","กะที่ทับซ้อนกัน",Translated
9506,"Overview","ภาพรวม",Translated
9511,"Overwrite Salary Structure Amount","เขียนทับจำนวนเงินในโครงสร้างเงินเดือน",Translated
9515,"Owned","เป็นเจ้าของ",Translated
9519,"PAN Number","หมายเลข PAN",Translated
9523,"PF Account","บัญชีกองทุนสำรองเลี้ยงชีพ",Translated
9527,"PF Amount","จำนวนเงินกองทุนสำรองเลี้ยงชีพ",Translated
9532,"PF Loan","เงินกู้กองทุนสำรองเลี้ยงชีพ",Translated
9549,"PWA Notification","การแจ้งเตือน PWA",Translated
9561,"Paid","ชำระแล้ว",Translated
9567,"Paid Amount","จำนวนเงินที่ชำระแล้ว",Translated
9571,"Paid via Salary Slip","ชำระผ่านสลิปเงินเดือน",Translated
9576,"Parameter","พารามิเตอร์",Translated
9580,"Parent Goal","เป้าหมายหลัก",Translated
9584,"Part-time","นอกเวลา",Translated
9589,"Partial Success","สำเร็จบางส่วน",Translated
9595,""Partially Sponsored, Require Partial Funding"",""ได้รับการสนับสนุนบางส่วน ต้องการเงินทุนบางส่วน"",Translated
9600,"Partly Claimed and Returned","เบิกและคืนบางส่วนแล้ว",Translated
9604,"Passport Number","หมายเลขหนังสือเดินทาง",Translated
9609,"Password","รหัสผ่าน",Translated
9613,"Password Policy","นโยบายรหัสผ่าน",Translated
9617,"Password policy cannot contain 
spaces or simultaneous hyphens. The format will be restructured automatically","นโยบายรหัสผ่านต้องไม่มีช่องว่างหรือยัติภังค์ต่อเนื่อง รูปแบบจะถูกปรับโครงสร้างใหม่โดยอัตโนมัติ",Translated
9629,"Password policy for Salary Slips is not set","ไม่ได้ตั้งค่านโยบายรหัสผ่านสำหรับสลิปเงินเดือน",Translated
9635,"Pay Against Benefit Claim","จ่ายเทียบกับการเบิกสวัสดิการ",Translated
9640,"Pay Via Payment Entry","จ่ายผ่านรายการชำระเงิน",Translated
9649,"Pay via Salary Slip","จ่ายผ่านสลิปเงินเดือน",Translated
9653,"Payable Account","บัญชีเจ้าหนี้",Translated
9659,"Payable Account is mandatory to submit an Expense Claim","บัญชีเจ้าหนี้เป็นสิ่งจำเป็นในการส่งการเบิกค่าใช้จ่าย",Translated
9667,"Payables","เจ้าหนี้",Translated
9674,"Payment","การชำระเงิน",Translated
9678,"Payment Account","บัญชีการชำระเงิน",Translated
9682,"Payment Account is mandatory","บัญชีการชำระเงินเป็นสิ่งจำเป็น",Translated
9689,"Payment Date","วันที่ชำระเงิน",Translated
9695,"Payment Days","วันที่จ่ายเงิน",Translated
9699,"Payment Days Calculation Help","ความช่วยเหลือในการคำนวณวันที่จ่ายเงิน",Translated
9703,"Payment Days Dependency","การขึ้นต่อกันของวันที่จ่ายเงิน",Translated
9712,"Payment Days calculations are based on these Payroll Settings","การคำนวณวันที่จ่ายเงินอ้างอิงจากการตั้งค่าบัญชีเงินเดือนเหล่านี้",Translated
9717,"Payment Entry","รายการชำระเงิน",Translated
9721,"Payment and Accounting","การชำระเงินและการบัญชี",Translated
9730,"Payment of {0} from {1} to {2}","การชำระเงินของ {0} จาก {1} ถึง {2}",Translated
9734,"Payroll","บัญชีเงินเดือน",Translated
9738,"Payroll Based On","บัญชีเงินเดือนตาม",Translated
9744,"Payroll Cost Center","ศูนย์ต้นทุนบัญชีเงินเดือน",Translated
9749,"Payroll Cost Centers","ศูนย์ต้นทุนบัญชีเงินเดือน",Translated
9758,"Payroll Dashboard","แดชบอร์ดบัญชีเงินเดือน",Translated
9763,"Payroll Date","วันที่จ่ายเงินเดือน",Translated
9774,"Payroll Employee Detail","รายละเอียดพนักงานในบัญชีเงินเดือน",Translated
9778,"Payroll Entry","รายการบัญชีเงินเดือน",Translated
9790,"Payroll Entry cancellation is queued.
It may take a few minutes","การยกเลิกรายการบัญชีเงินเดือนอยู่ในคิว อาจใช้เวลาสักครู่",Translated
9796,"Payroll Frequency","ความถี่ในการจ่ายเงินเดือน",Translated
9800,"Payroll Info","ข้อมูลบัญชีเงินเดือน",Translated
9806,"Payroll Number","หมายเลขบัญชีเงินเดือน",Translated
9818,"Payroll Payable","เงินเดือนค้างจ่าย",Translated
9838,"Payroll Payable Account","บัญชีเงินเดือนค้างจ่าย",Translated
9843,"Payroll Period","รอบการจ่ายเงินเดือน",Translated
9850,"Payroll Period Date","วันที่รอบการจ่ายเงินเดือน",Translated
9855,"Payroll Periods","รอบการจ่ายเงินเดือน",Translated
9862,"Payroll Reports","รายงานบัญชีเงินเดือน",Translated
9866,"Payroll Settings","การตั้งค่าบัญชีเงินเดือน",Translated
9870,"Payroll date can not be greater than employee's relieving date.","วันที่จ่ายเงินเดือนไม่สามารถมากกว่าวันที่พ้นสภาพของพนักงานได้",Translated
9887,"Payroll date can not be less than employee's joining date.","วันที่จ่ายเงินเดือนไม่สามารถน้อยกว่าวันที่เริ่มงานของพนักงานได้",Translated
9893,"Pending","รอดำเนินการ",Translated
9898,"Pending (unpaid) amount from previous advances","จำนวนเงินที่ค้าง (ยังไม่ได้ชำระ) จากเงินทดรองก่อนหน้า",Translated
9902,"Pending Amount","จำนวนเงินที่รอดำเนินการ",Translated
9906,"Pending Asset Returns","สินทรัพย์ที่รอการส่งคืน",Translated
9910,"Pending FnF","รอการจ่ายเงินเดือนงวดสุดท้าย",Translated
9914,"Pending Interviews","การสัมภาษณ์ที่รอดำเนินการ",Translated
9920,"Pending Questionnaires","แบบสอบถามที่รอดำเนินการ",Translated
9926,"Percent","เปอร์เซ็นต์",Translated
9931,"Percent Deduction","การหักเป็นเปอร์เซ็นต์",Translated
9936,"Percentage (%)","เปอร์เซ็นต์ (%)",Translated
9940,"Performance","ประสิทธิภาพการทำงาน",Translated
9944,"Permanently cancel {0}","ยกเลิก {0} อย่างถาวร",Translated
9949,"Permanently submit {0}","ส่ง {0} อย่างถาวร",Translated
9953,"Phone Number","หมายเลขโทรศัพท์",Translated
9958,"Piecework","การจ้างงานแบบเหมาจ่าย",Translated
9963,"Pink","สีชมพู",Translated
9967,"Planned number of Positions","จำนวนตำแหน่งที่วางแผนไว้",Translated
9971,"Please Enable Auto Attendance and complete the setup first.","โปรดเปิดใช้งานการเข้างานอัตโนมัติและทำการตั้งค่าให้เสร็จสิ้นก่อน",Translated
9975,"Please Select Company First","โปรดเลือกบริษัทก่อน",Translated
9979,"Please add the remaining benefits {0} to any of the existing component","โปรดเพิ่มสวัสดิการที่เหลือ {0} ไปยังองค์ประกอบที่มีอยู่",Translated
9983,"Please add the remaining benefits {0} to the application as pro-rata component","โปรดเพิ่มสวัสดิการที่เหลือ {0} ไปยังใบสมัครเป็นองค์ประกอบตามสัดส่วน",Translated
9987,"Please assign a Salary Structure for Employee {0} applicable from or 
before {1} first","โปรดกำหนดโครงสร้างเงินเดือนสำหรับพนักงาน {0} ที่มีผลบังคับใช้ตั้งแต่หรือก่อนวันที่ {1} ก่อน",Translated
9991,"Please check if employee is on leave or attendance with the same status exists for selected day(s).","โปรดตรวจสอบว่าพนักงานกำลังลาหรือมีการเข้างานที่มีสถานะเดียวกันในวันที่เลือกหรือไม่",Translated
9995,"Please confirm once you have completed your training","โปรดยืนยันเมื่อคุณเสร็จสิ้นการฝึกอบรม",Translated
9999,"Please create a new {0} for the date {1} first.","โปรดสร้าง {0} ใหม่สำหรับวันที่ {1} ก่อน",Translated
10003,"Please delete the Employee {0} to cancel this document","โปรดลบพนักงาน {0} เพื่อยกเลิกเอกสารนี้",Translated
10007,"Please enable default incoming account before creating Daily Work Summary Group","โปรดเปิดใช้งานบัญชีขาเข้าเริ่มต้นก่อนสร้างกลุ่มสรุปงานรายวัน",Translated
10011,"Please enter the designation","โปรดป้อนตำแหน่ง",Translated
10015,"Please reduce {0} to avoid shift time overlapping with itself","โปรดลด {0} เพื่อหลีกเลี่ยงเวลาทับซ้อนของกะ",Translated
10019,"Please see attachment","โปรดดูไฟล์แนบ",Translated
10023,"Please select Company and Designation","โปรดเลือกบริษัทและตำแหน่ง",Translated
10028,"Please select Employee","โปรดเลือกพนักงาน",Translated
10032,"Please select Employee first.","โปรดเลือกพนักงานก่อน",Translated
10036,"Please select From Date and Payroll Frequency first","โปรดเลือกวันที่เริ่มต้นและความถี่ในการจ่ายเงินเดือนก่อน",Translated
10040,"Please select From Date.","โปรดเลือกวันที่เริ่มต้น",Translated
10044,"Please select Shift Schedule and assignment date(s).","โปรดเลือกตารางกะและวันที่มอบหมาย",Translated
10048,"Please select Shift Type and assignment date(s).","โปรดเลือกประเภทกะและวันที่มอบหมาย",Translated
10052,"Please select a 
Company","โปรดเลือกบริษัท",Translated
10057,"Please select a company first","โปรดเลือกบริษัทก่อน",Translated
10061,"Please select a company first.","โปรดเลือกบริษัทก่อน",Translated
10065,"Please select a csv file","โปรดเลือกไฟล์ csv",Translated
10069,"Please select a date.","โปรดเลือกวันที่",Translated
10073,"Please select an Applicant","โปรดเลือกผู้สมัคร",Translated
10077,"Please select at least one Shift Request to perform this action.","โปรดเลือกคำขอกะอย่างน้อยหนึ่งรายการเพื่อดำเนินการนี้",Translated
10081,"Please select at least one employee to perform this action.","โปรดเลือกพนักงานอย่างน้อยหนึ่งคนเพื่อดำเนินการนี้",Translated
10085,"Please select at least one row to perform this action.","โปรดเลือกอย่างน้อยหนึ่งแถวเพื่อดำเนินการนี้",Translated
10090,"Please select company.","โปรดเลือกบริษัท",Translated
10094,"Please select employee first","โปรดเลือกพนักงานก่อน",Translated
10098,"Please select employees to create appraisals for","โปรดเลือกพนักงานที่จะสร้างการประเมินผล",Translated
10102,"Please select half day attendance status.","โปรดเลือกสถานะการเข้างานครึ่งวัน",Translated
10106,"Please select month and year.","โปรดเลือกเดือนและปี",Translated
10110,"Please select the Appraisal Cycle first.","โปรดเลือกรอบการประเมินผลก่อน",Translated
10114,"Please select the attendance status.","โปรดเลือกสถานะการเข้างาน",Translated
10118,"Please select the employees you want to mark attendance for.","โปรดเลือกพนักงานที่คุณต้องการบันทึกการเข้างาน",Translated
10122,"Please select the salary slips to email","โปรดเลือกสลิปเงินเดือนที่จะส่งอีเมล",Translated
10126,"Please select {0}","โปรดเลือก {0}",Translated
10130,""Please set \""Default Payroll Payable Account\"" in 
Company Defaults"",""โปรดตั้งค่า \""บัญชีเงินเดือนค้างจ่ายเริ่มต้น\"" ในค่าเริ่มต้นของบริษัท"",Translated
10134,"Please set Basic and HRA component in Company {0}","โปรดตั้งค่าองค์ประกอบเงินเดือนพื้นฐานและ HRA ในบริษัท {0}",Translated
10138,"Please set Earning Component for Leave type: {0}.","โปรดตั้งค่าองค์ประกอบรายรับสำหรับประเภทการลา: {0}",Translated
10142,"Please set Payroll based on in Payroll settings","โปรดตั้งค่าบัญชีเงินเดือนตามในการตั้งค่าบัญชีเงินเดือน",Translated
10147,"Please set Relieving Date for employee: {0}","โปรดตั้งค่าวันที่พ้นสภาพสำหรับพนักงาน: {0}",Translated
