
14471,""You can only upload JPG, PNG, PDF, TXT or Microsoft documents."","",Untranslated
14475,"You do not have permission to complete this action","",Untranslated
14479,"You have no advances","",Untranslated
14483,"You have no leaves allocated","",Untranslated
14487,"You have no notifications","",Untranslated
14491,"You have no requests","",Untranslated
14495,"You have no upcoming holidays","",Untranslated
14499,"You have no upcoming shifts","",Untranslated
14503,""You may add additional details, if any, and submit the offer."","",Untranslated
14507,"You must be within {0} meters of your shift location to check in.","",Untranslated
14511,"You were only present for Half Day on {}. Cannot apply for a full day compensatory leave","",Untranslated
14515,"Your Interview session is rescheduled from {0} {1} - {2} to {3} {4} - {5}","",Untranslated
14519,"Your password has expired. Please reset your password to continue","",Untranslated
14523,"active","",Untranslated
14527,"based on","",Untranslated
14531,"cancellation","",Untranslated
14535,"cancelled","",Untranslated
14539,"changed the status from {0} to {1} via Attendance Request","",Untranslated
14543,"create/submit","",Untranslated
14549,"created","",Untranslated
14553,"email","อีเมล",Translated
14558,"johndoe@mail.com","",Untranslated
14562,"modify_half_day_status","",Untranslated
14566,"or for the Employee's Department: {0}","",Untranslated
14570,"process","",Untranslated
14574,"processed","",Untranslated
14578,"result","",Untranslated
14582,"results","",Untranslated
14586,"review","",Untranslated
14590,"reviews","",Untranslated
14594,"submitted","",Untranslated
14600,"via Salary Component sync","",Untranslated
14604,"{0} & {1}","",Untranslated
14608,"{0} & {1} more","",Untranslated
14612,"{0} <br> This error can be due to missing or deleted field.","",Untranslated
14616,"{0} Appraisal(s) are not submitted yet","",Untranslated
14620,"{0} Field","",Untranslated
14624,"{0} Missing","",Untranslated
14628,"{0} Row #{1}: Formula is set but {2} is disabled for the Salary Component {3}.","",Untranslated
14632,"{0} Row #{1}: {2} needs to be enabled for the formula to be considered.","",Untranslated
14636,"{0} Unread","",Untranslated
14640,"{0} already allocated for Employee {1} for period {2} to {3}","",Untranslated
14644,"{0} already exists for employee {1} and period {2}","",Untranslated
14648,"{0} already has an active Shift Assignment {1} for some/all of these dates.","",Untranslated
14653,"{0} applicable after {1} working days","",Untranslated
14657,"{0} balance","",Untranslated
14661,"{0} completed {1} year(s)","",Untranslated
14665,"{0} created successfully!","",Untranslated
14670,"{0} deleted successfully!","",Untranslated
14674,"{0} failed!","",Untranslated
14678,"{0} has {1} enabled","",Untranslated
14682,"{0} is mandatory","{0} เป็นสิ่งจำเป็น",Translated
14686,"{0} is not a holiday.","",Untranslated
14690,"{0} is not allowed to submit Interview Feedback for the Interview: {1}","",Untranslated
14694,"{0} is not in Optional Holiday List","",Untranslated
14698,"{0} is not in a valid Payroll Period","",Untranslated
14702,"{0} is required","{0} เป็นสิ่งจำเป็น",Translated
14706,"{0} leaves allocated successfully","",Untranslated
14710,"{0} leaves from allocation for {1} leave type have expired and will be processed during the next scheduled job. It is recommended to expire them now before creating new leave policy assignments.","",Untranslated
14715,"{0} leaves were manually allocated by {1} on {2}","",Untranslated
14719,"{0} must be submitted","",Untranslated
14723,"{0} of {1} Completed","",Untranslated
14727,"{0} successful!","",Untranslated
14731,"{0} successfully!","",Untranslated
14735,"{0} to {1} employee(s)?","",Untranslated
14739,"{0} updated successfully!","",Untranslated
14743,"{0} vacancies and {1} budget for {2} already planned for subsidiary companies of {3}. You can only plan for upto {4} vacancies and and budget {5} as per staffing plan {6} for parent company {3}.","",Untranslated
14747,"{0} will be updated for the following Salary Structures: {1}.","",Untranslated
14751,"{0} {1} {2}?","",Untranslated
14755,""{0}: Employee email not found, hence email not sent"","",Untranslated
14759,"{0}: From {0} of type {1}","",Untranslated
14766,"{0}: {1}","",Untranslated
14771,"{0}d","",Untranslated
14776,"{} ","",Untranslated
14781,"{} Accepted","",Untranslated
14788,"{} Active","",Untranslated
14799,"{} Draft","",Untranslated
14810,"{} Open","",Untranslated
14815,"{} Pending","",Untranslated
14819,"{} Unclaimed","",Untranslated
14823,"{} is an invalid Attendance Status.","",Untranslated
14826,"{} {} open for this position.","",Untranslated
